Source,Target,Weight
Hymenoptera (Ciply),Asterales (Ciply),13
Hymenoptera (Ciply),Solanales (Ciply),2
Hymenoptera (Cismon del Grappa),Apiales (Cismon del Grappa),2
Hymenoptera (Cismon del Grappa),Asterales (Cismon del Grappa),32
Hymenoptera (Cismon del Grappa),Fabales (Cismon del Grappa),1
Hymenoptera (Cismon del Grappa),Gentianales (Cismon del Grappa),3
Hymenoptera (Cismon del Grappa),Lamiales (Cismon del Grappa),8
Hymenoptera (Coimbra),Alismatales (Coimbra),1
Hymenoptera (Coimbra),Apiales (Coimbra),1677
Hymenoptera (Coimbra),Asparagales (Coimbra),794
Hymenoptera (Coimbra),Boraginales (Coimbra),1431
Hymenoptera (Coimbra),Brassicales (Coimbra),369
Hymenoptera (Coimbra),Caryophyllales (Coimbra),1
Hymenoptera (Coimbra),Cornales (Coimbra),337
Hymenoptera (Coimbra),Cucurbitales (Coimbra),7
Hymenoptera (Coimbra),Dipsacales (Coimbra),131
Hymenoptera (Coimbra),Ericales (Coimbra),856
Hymenoptera (Coimbra),Fabales (Coimbra),1422
Hymenoptera (Coimbra),Gentianales (Coimbra),21
Hymenoptera (Coimbra),Lamiales (Coimbra),1652
Hymenoptera (Coimbra),Laurales (Coimbra),9
Hymenoptera (Coimbra),Magnoliales (Coimbra),218
Hymenoptera (Coimbra),Malpighiales (Coimbra),157
Hymenoptera (Coimbra),Malvales (Coimbra),254
Hymenoptera (Coimbra),Myrtales (Coimbra),92
Hymenoptera (Coimbra),Oxalidales (Coimbra),861
Hymenoptera (Coimbra),Ranunculales (Coimbra),542
Hymenoptera (Coimbra),Rosales (Coimbra),486
Hymenoptera (Coimbra),Sapindales (Coimbra),483
Hymenoptera (Coimbra),Solanales (Coimbra),115
Hymenoptera (Coimbra),Zingiberales (Coimbra),1
Hymenoptera (Colfontaine),Asterales (Colfontaine),17
Hymenoptera (Colfontaine),Fabales (Colfontaine),4
Hymenoptera (Colle Santa Lucia),Apiales (Colle Santa Lucia),5
Hymenoptera (Colle Santa Lucia),Asterales (Colle Santa Lucia),82
Hymenoptera (Colle Santa Lucia),Fabales (Colle Santa Lucia),449
Hymenoptera (Colle Santa Lucia),Geraniales (Colle Santa Lucia),171
Hymenoptera (Colle Santa Lucia),Lamiales (Colle Santa Lucia),98
Hymenoptera (Colle Santa Lucia),Ranunculales (Colle Santa Lucia),2
Hymenoptera (Coltesti),Apiales (Coltesti),12
Hymenoptera (Coltesti),Asterales (Coltesti),62
Hymenoptera (Coltesti),Dipsacales (Coltesti),45
Hymenoptera (Coltesti),Fabales (Coltesti),77
Hymenoptera (Coltesti),Gentianales (Coltesti),6
Hymenoptera (Coltesti),Lamiales (Coltesti),43
Hymenoptera (Coltesti),Malpighiales (Coltesti),5
Hymenoptera (Coltesti),Malvales (Coltesti),5
Hymenoptera (Coltesti),Ranunculales (Coltesti),2
Hymenoptera (Coltesti),Solanales (Coltesti),5
Hymenoptera (Convento_de_la_luz),Fabales (Convento_de_la_luz),19
Hymenoptera (Convento_de_la_luz),Lamiales (Convento_de_la_luz),252
Hymenoptera (Convento_de_la_luz),Malvales (Convento_de_la_luz),242
Hymenoptera (Cordenons),Asterales (Cordenons),47
Hymenoptera (Cordenons),Caryophyllales (Cordenons),23
Hymenoptera (Cordenons),Ericales (Cordenons),5
Hymenoptera (Cordenons),Fabales (Cordenons),23
Hymenoptera (Cordenons),Lamiales (Cordenons),104
Hymenoptera (Cordenons),Myrtales (Cordenons),10
Hymenoptera (Cordenons),Ranunculales (Cordenons),1
Hymenoptera (Cordenons),Rosales (Cordenons),1
Hymenoptera (Cordenons),Solanales (Cordenons),2
Hymenoptera (Cortina d Ampezzo),Asterales (Cortina d Ampezzo),73
Hymenoptera (Cortina d Ampezzo),Fabales (Cortina d Ampezzo),17
Hymenoptera (Cortina d Ampezzo),Geraniales (Cortina d Ampezzo),5
Hymenoptera (Cortina d Ampezzo),Lamiales (Cortina d Ampezzo),35
Hymenoptera (Cortina d Ampezzo),Malvales (Cortina d Ampezzo),15
Hymenoptera (Corvara in Badia),Apiales (Corvara in Badia),7
Hymenoptera (Corvara in Badia),Asterales (Corvara in Badia),27
Hymenoptera (Corvara in Badia),Dipsacales (Corvara in Badia),3
Hymenoptera (Corvara in Badia),Ericales (Corvara in Badia),3
Hymenoptera (Corvara in Badia),Fabales (Corvara in Badia),16
Hymenoptera (Corvara in Badia),Lamiales (Corvara in Badia),20
Hymenoptera (Corvara in Badia),Myrtales (Corvara in Badia),75
Hymenoptera (Costabissara),Asterales (Costabissara),16
Hymenoptera (Costabissara),Caryophyllales (Costabissara),10
Hymenoptera (Costabissara),Dipsacales (Costabissara),4
Hymenoptera (Costabissara),Fabales (Costabissara),96
Hymenoptera (Costabissara),Geraniales (Costabissara),1
Hymenoptera (Costabissara),Lamiales (Costabissara),34
Hymenoptera (Costabissara),Oxalidales (Costabissara),2
Hymenoptera (Costabissara),Rosales (Costabissara),8
Hymenoptera (Cotito_de_santa_teresa),Apiales (Cotito_de_santa_teresa),6
Hymenoptera (Cotito_de_santa_teresa),Fabales (Cotito_de_santa_teresa),20
Hymenoptera (Cotito_de_santa_teresa),Lamiales (Cotito_de_santa_teresa),115
Hymenoptera (Cotito_de_santa_teresa),Malvales (Cotito_de_santa_teresa),15
Hymenoptera (Courcelles),Apiales (Courcelles),1
Hymenoptera (Courcelles),Asterales (Courcelles),18
Hymenoptera (Courcelles),Boraginales (Courcelles),16
Hymenoptera (Courcelles),Brassicales (Courcelles),3
Hymenoptera (Courcelles),Caryophyllales (Courcelles),3
Hymenoptera (Courcelles),Fabales (Courcelles),9
Hymenoptera (Courcelles),Rosales (Courcelles),4
Hymenoptera (CÃ´te d'or),Apiales (CÃ´te d'or),20
Hymenoptera (CÃ´te d'or),Asparagales (CÃ´te d'or),7
Hymenoptera (CÃ´te d'or),Asterales (CÃ´te d'or),491
Hymenoptera (CÃ´te d'or),Boraginales (CÃ´te d'or),20
Hymenoptera (CÃ´te d'or),Brassicales (CÃ´te d'or),260
Hymenoptera (CÃ´te d'or),Caryophyllales (CÃ´te d'or),14
Hymenoptera (CÃ´te d'or),Cornales (CÃ´te d'or),11
Hymenoptera (CÃ´te d'or),Cucurbitales (CÃ´te d'or),1
Hymenoptera (CÃ´te d'or),Dipsacales (CÃ´te d'or),24
Hymenoptera (CÃ´te d'or),Ericales (CÃ´te d'or),5
Hymenoptera (CÃ´te d'or),Fabales (CÃ´te d'or),475
Hymenoptera (CÃ´te d'or),Gentianales (CÃ´te d'or),4
Hymenoptera (CÃ´te d'or),Geraniales (CÃ´te d'or),9
Hymenoptera (CÃ´te d'or),Lamiales (CÃ´te d'or),121
Hymenoptera (CÃ´te d'or),Malpighiales (CÃ´te d'or),43
Hymenoptera (CÃ´te d'or),Malvales (CÃ´te d'or),2
Hymenoptera (CÃ´te d'or),Myrtales (CÃ´te d'or),15
Hymenoptera (CÃ´te d'or),Ranunculales (CÃ´te d'or),82
Hymenoptera (CÃ´te d'or),Rosales (CÃ´te d'or),47
Hymenoptera (CÃ´te d'or),Sapindales (CÃ´te d'or),2
Hymenoptera (CÃ´te d'or),Saxifragales (CÃ´te d'or),2
Hymenoptera (CÃ´te d'or),Solanales (CÃ´te d'or),10
Hymenoptera (Dour),Apiales (Dour),1
Hymenoptera (Dour),Asterales (Dour),36
Hymenoptera (Dour),Boraginales (Dour),24
Hymenoptera (Dour),Fabales (Dour),10
Hymenoptera (Dubrovytsya),Lamiales (Dubrovytsya),2
Hymenoptera (Dzier_ys_aw),Asterales (Dzier_ys_aw),126
Hymenoptera (Dzier_ys_aw),Fabales (Dzier_ys_aw),8
Hymenoptera (Dzier_ys_aw),Lamiales (Dzier_ys_aw),5
Hymenoptera (East Leinster (Ireland)),Apiales (East Leinster (Ireland)),21
Hymenoptera (East Leinster (Ireland)),Asparagales (East Leinster (Ireland)),9
Hymenoptera (East Leinster (Ireland)),Asterales (East Leinster (Ireland)),460
Hymenoptera (East Leinster (Ireland)),Boraginales (East Leinster (Ireland)),2
Hymenoptera (East Leinster (Ireland)),Brassicales (East Leinster (Ireland)),7
Hymenoptera (East Leinster (Ireland)),Buxales (East Leinster (Ireland)),10
Hymenoptera (East Leinster (Ireland)),Caryophyllales (East Leinster (Ireland)),23
Hymenoptera (East Leinster (Ireland)),Cornales (East Leinster (Ireland)),5
Hymenoptera (East Leinster (Ireland)),Cucurbitales (East Leinster (Ireland)),1
Hymenoptera (East Leinster (Ireland)),Dipsacales (East Leinster (Ireland)),52
Hymenoptera (East Leinster (Ireland)),Ericales (East Leinster (Ireland)),2
Hymenoptera (East Leinster (Ireland)),Escalloniales (East Leinster (Ireland)),27
Hymenoptera (East Leinster (Ireland)),Fabales (East Leinster (Ireland)),417
Hymenoptera (East Leinster (Ireland)),Geraniales (East Leinster (Ireland)),27
Hymenoptera (East Leinster (Ireland)),Lamiales (East Leinster (Ireland)),377
Hymenoptera (East Leinster (Ireland)),Malpighiales (East Leinster (Ireland)),15
Hymenoptera (East Leinster (Ireland)),Malvales (East Leinster (Ireland)),39
Hymenoptera (East Leinster (Ireland)),Myrtales (East Leinster (Ireland)),85
Hymenoptera (East Leinster (Ireland)),Oxalidales (East Leinster (Ireland)),6
Hymenoptera (East Leinster (Ireland)),Ranunculales (East Leinster (Ireland)),38
Hymenoptera (East Leinster (Ireland)),Rosales (East Leinster (Ireland)),655
Hymenoptera (East Leinster (Ireland)),Saxifragales (East Leinster (Ireland)),2
Hymenoptera (East Leinster (Ireland)),Solanales (East Leinster (Ireland)),5
Hymenoptera (Ecaussines),Asterales (Ecaussines),21
Hymenoptera (Ecaussines),Boraginales (Ecaussines),23
Hymenoptera (Ecaussines),Cornales (Ecaussines),7
Hymenoptera (Ecaussines),Dipsacales (Ecaussines),2
Hymenoptera (Ecaussines),Fabales (Ecaussines),22
Hymenoptera (Ecaussines),Rosales (Ecaussines),16
Hymenoptera (El_pinar),Lamiales (El_pinar),36
Hymenoptera (El_pinar),Malvales (El_pinar),34
Hymenoptera (El_pinar),Solanales (El_pinar),4
Hymenoptera (El_pozo),Ericales (El_pozo),33
Hymenoptera (El_pozo),Lamiales (El_pozo),155
Hymenoptera (El_pozo),Malvales (El_pozo),43
Hymenoptera (Endingen),Asterales (Endingen),328
Hymenoptera (Endingen),Brassicales (Endingen),100
Hymenoptera (Endingen),Caryophyllales (Endingen),17
Hymenoptera (Endingen),Dipsacales (Endingen),40
Hymenoptera (Endingen),Fabales (Endingen),132
Hymenoptera (Endingen),Lamiales (Endingen),40
Hymenoptera (Endingen),Ranunculales (Endingen),1
Hymenoptera (Endingen),Rosales (Endingen),1
Hymenoptera (Erlenbachova bouda),Asterales (Erlenbachova bouda),4
Hymenoptera (Erlenbachova bouda),Caryophyllales (Erlenbachova bouda),3
Hymenoptera (EsCabanells),Asparagales (EsCabanells),99
Hymenoptera (EsCabanells),Asterales (EsCabanells),7
Hymenoptera (EsCabanells),Fabales (EsCabanells),16
Hymenoptera (EsCabanells),Geraniales (EsCabanells),1
Hymenoptera (EsCabanells),Lamiales (EsCabanells),1
Hymenoptera (EsCabanells),Malvales (EsCabanells),92
Hymenoptera (EsCabanells),Sapindales (EsCabanells),1
Hymenoptera (EsCapdella),Apiales (EsCapdella),15
Hymenoptera (EsCapdella),Asparagales (EsCapdella),10
Hymenoptera (EsCapdella),Asterales (EsCapdella),44
Hymenoptera (EsCapdella),Brassicales (EsCapdella),2
Hymenoptera (EsCapdella),Dipsacales (EsCapdella),6
Hymenoptera (EsCapdella),Fabales (EsCapdella),28
Hymenoptera (EsCapdella),Lamiales (EsCapdella),14
Hymenoptera (EsCapdella),Malpighiales (EsCapdella),2
Hymenoptera (EsCapdella),Malvales (EsCapdella),41
Hymenoptera (Esparragal),Caryophyllales (Esparragal),9
Hymenoptera (Esparragal),Dipsacales (Esparragal),1
Hymenoptera (Esparragal),Lamiales (Esparragal),39
Hymenoptera (Esparragal),Malvales (Esparragal),17
Hymenoptera (Esporles),Asparagales (Esporles),103
Hymenoptera (Esporles),Asterales (Esporles),10
Hymenoptera (Esporles),Fabales (Esporles),1
Hymenoptera (Esporles),Gentianales (Esporles),1
Hymenoptera (Esporles),Lamiales (Esporles),54
Hymenoptera (Esporles),Malvales (Esporles),5
Hymenoptera (FajtÅ¯v kopec),Asterales (FajtÅ¯v kopec),1
Hymenoptera (FajtÅ¯v kopec),Fabales (FajtÅ¯v kopec),3
Hymenoptera (Falcade),Apiales (Falcade),9
Hymenoptera (Falcade),Asterales (Falcade),26
Hymenoptera (Falcade),Fabales (Falcade),17
Hymenoptera (Falcade),Geraniales (Falcade),7
Hymenoptera (Falcade),Myrtales (Falcade),29
Hymenoptera (Farms in south-east Ireland),Apiales (Farms in south-east Ireland),13
Hymenoptera (Farms in south-east Ireland),Asparagales (Farms in south-east Ireland),2
Hymenoptera (Farms in south-east Ireland),Asterales (Farms in south-east Ireland),614
Hymenoptera (Farms in south-east Ireland),Brassicales (Farms in south-east Ireland),98
Hymenoptera (Farms in south-east Ireland),Caryophyllales (Farms in south-east Ireland),1
Hymenoptera (Farms in south-east Ireland),Dipsacales (Farms in south-east Ireland),7
Hymenoptera (Farms in south-east Ireland),Ericales (Farms in south-east Ireland),3
Hymenoptera (Farms in south-east Ireland),Fabales (Farms in south-east Ireland),301
Hymenoptera (Farms in south-east Ireland),Gentianales (Farms in south-east Ireland),3
Hymenoptera (Farms in south-east Ireland),Geraniales (Farms in south-east Ireland),2
Hymenoptera (Farms in south-east Ireland),Lamiales (Farms in south-east Ireland),116
Hymenoptera (Farms in south-east Ireland),Malpighiales (Farms in south-east Ireland),3
Hymenoptera (Farms in south-east Ireland),Myrtales (Farms in south-east Ireland),18
Hymenoptera (Farms in south-east Ireland),Ranunculales (Farms in south-east Ireland),14
Hymenoptera (Farms in south-east Ireland),Rosales (Farms in south-east Ireland),161
Hymenoptera (Farms in south-east Ireland),Solanales (Farms in south-east Ireland),7
Hymenoptera (Folegandros),Apiales (Folegandros),3
Hymenoptera (Folegandros),Asparagales (Folegandros),174
Hymenoptera (Folegandros),Asterales (Folegandros),95
Hymenoptera (Folegandros),Boraginales (Folegandros),1
Hymenoptera (Folegandros),Brassicales (Folegandros),3
Hymenoptera (Folegandros),Fabales (Folegandros),47
Hymenoptera (Folegandros),Lamiales (Folegandros),518
Hymenoptera (Folegandros),Malpighiales (Folegandros),5
Hymenoptera (Folegandros),Oxalidales (Folegandros),5
Hymenoptera (Folegandros),Ranunculales (Folegandros),4
Hymenoptera (Folegandros),Solanales (Folegandros),3
Hymenoptera (Fontaniva),Asparagales (Fontaniva),6
Hymenoptera (Fontaniva),Asterales (Fontaniva),4
Hymenoptera (Fontaniva),Caryophyllales (Fontaniva),1
Hymenoptera (Fontaniva),Dipsacales (Fontaniva),15
Hymenoptera (Fontaniva),Ericales (Fontaniva),7
Hymenoptera (Fontaniva),Fabales (Fontaniva),67
Hymenoptera (Fontaniva),Lamiales (Fontaniva),13
Hymenoptera (Fontaniva),Malpighiales (Fontaniva),1
Hymenoptera (Fontaniva),Solanales (Fontaniva),1
Hymenoptera (Fonzaso),Apiales (Fonzaso),23
Hymenoptera (Fonzaso),Asterales (Fonzaso),206
Hymenoptera (Fonzaso),Boraginales (Fonzaso),60
Hymenoptera (Fonzaso),Brassicales (Fonzaso),60
Hymenoptera (Fonzaso),Caryophyllales (Fonzaso),39
Hymenoptera (Fonzaso),Ericales (Fonzaso),2
Hymenoptera (Fonzaso),Fabales (Fonzaso),56
Hymenoptera (Fonzaso),Geraniales (Fonzaso),1
Hymenoptera (Fonzaso),Lamiales (Fonzaso),331
Hymenoptera (Fonzaso),Malpighiales (Fonzaso),5
Hymenoptera (Fonzaso),Myrtales (Fonzaso),20
Hymenoptera (Fonzaso),Ranunculales (Fonzaso),10
Hymenoptera (Fonzaso),Rosales (Fonzaso),5
Hymenoptera (Frick),Apiales (Frick),2
Hymenoptera (Frick),Asparagales (Frick),4
Hymenoptera (Frick),Asterales (Frick),42
Hymenoptera (Frick),Boraginales (Frick),1
Hymenoptera (Frick),Brassicales (Frick),6
Hymenoptera (Frick),Caryophyllales (Frick),1
Hymenoptera (Frick),Dipsacales (Frick),5
Hymenoptera (Frick),Fabales (Frick),76
Hymenoptera (Frick),Geraniales (Frick),1
Hymenoptera (Frick),Lamiales (Frick),133
Hymenoptera (Frick),Malvales (Frick),14
Hymenoptera (Frick),Oxalidales (Frick),6
Hymenoptera (Frick),Ranunculales (Frick),24
Hymenoptera (Frick),Rosales (Frick),33
Hymenoptera (Frick),Saxifragales (Frick),1
Hymenoptera (Frick),Solanales (Frick),5
Hymenoptera (Frick),Vitales (Frick),8
Hymenoptera (Friedeburg),Apiales (Friedeburg),1
Hymenoptera (Friedeburg),Asterales (Friedeburg),87
Hymenoptera (Friedeburg),Boraginales (Friedeburg),6
Hymenoptera (Friedeburg),Brassicales (Friedeburg),52
Hymenoptera (Friedeburg),Caryophyllales (Friedeburg),3
Hymenoptera (Friedeburg),Gentianales (Friedeburg),14
Hymenoptera (Friedeburg),Geraniales (Friedeburg),2
Hymenoptera (Friedeburg),Lamiales (Friedeburg),22
Hymenoptera (Friedeburg),Malpighiales (Friedeburg),5
Hymenoptera (Friedeburg),Malvales (Friedeburg),1
Hymenoptera (Friedeburg),Ranunculales (Friedeburg),5
Hymenoptera (Friedeburg),Rosales (Friedeburg),11
Hymenoptera (Friedeburg),Solanales (Friedeburg),4
Hymenoptera (Friesen),Asterales (Friesen),19
Hymenoptera (Friesen),Brassicales (Friesen),1
Hymenoptera (Friesen),Dipsacales (Friesen),3
Hymenoptera (Friesen),Fabales (Friesen),3
Hymenoptera (Friesen),Lamiales (Friesen),14
Hymenoptera (Friesen),Ranunculales (Friesen),7
Hymenoptera (Friesen),Saxifragales (Friesen),1
Hymenoptera (Friesen),Solanales (Friesen),1
Hymenoptera (Ghe_ari Village),Apiales (Ghe_ari Village),14
Hymenoptera (Ghe_ari Village),Asterales (Ghe_ari Village),194
Hymenoptera (Ghe_ari Village),Caryophyllales (Ghe_ari Village),5
Hymenoptera (Ghe_ari Village),Dipsacales (Ghe_ari Village),77
Hymenoptera (Ghe_ari Village),Fabales (Ghe_ari Village),82
Hymenoptera (Ghe_ari Village),Gentianales (Ghe_ari Village),9
Hymenoptera (Ghe_ari Village),Lamiales (Ghe_ari Village),43
Hymenoptera (Ghe_ari Village),Malpighiales (Ghe_ari Village),23
Hymenoptera (Ghe_ari Village),Malvales (Ghe_ari Village),4
Hymenoptera (Ghe_ari Village),Ranunculales (Ghe_ari Village),11
Hymenoptera (Ghe_ari Village),Rosales (Ghe_ari Village),9
Hymenoptera (Ghetari),Apiales (Ghetari),1
Hymenoptera (Ghetari),Asterales (Ghetari),128
Hymenoptera (Ghetari),Dipsacales (Ghetari),8
Hymenoptera (Ghetari),Fabales (Ghetari),7
Hymenoptera (Ghetari),Lamiales (Ghetari),27
Hymenoptera (Ghetari),Malpighiales (Ghetari),5
Hymenoptera (Ghetari),Malvales (Ghetari),2
Hymenoptera (Gimritz),Apiales (Gimritz),4
Hymenoptera (Gimritz),Asterales (Gimritz),96
Hymenoptera (Gimritz),Boraginales (Gimritz),26
Hymenoptera (Gimritz),Brassicales (Gimritz),39
Hymenoptera (Gimritz),Fabales (Gimritz),1
Hymenoptera (Gimritz),Gentianales (Gimritz),1
Hymenoptera (Gimritz),Lamiales (Gimritz),20
Hymenoptera (Gimritz),Malpighiales (Gimritz),1
Hymenoptera (Gimritz),Malvales (Gimritz),7
Hymenoptera (Gimritz),Ranunculales (Gimritz),4
Hymenoptera (Gimritz),Rosales (Gimritz),8
Hymenoptera (Gimritz),Solanales (Gimritz),4
Hymenoptera (Giverny),Apiales (Giverny),14
Hymenoptera (Giverny),Asparagales (Giverny),9
Hymenoptera (Giverny),Asterales (Giverny),170
Hymenoptera (Giverny),Boraginales (Giverny),2
Hymenoptera (Giverny),Brassicales (Giverny),28
Hymenoptera (Giverny),Dipsacales (Giverny),64
Hymenoptera (Giverny),Fabales (Giverny),92
Hymenoptera (Giverny),Lamiales (Giverny),159
Hymenoptera (Giverny),Malpighiales (Giverny),29
Hymenoptera (Giverny),Malvales (Giverny),64
Hymenoptera (Giverny),Pinales (Giverny),18
Hymenoptera (Goettingen),Apiales (Goettingen),76
Hymenoptera (Goettingen),Asparagales (Goettingen),4
Hymenoptera (Goettingen),Asterales (Goettingen),943
Hymenoptera (Goettingen),Boraginales (Goettingen),5
Hymenoptera (Goettingen),Cornales (Goettingen),10
Hymenoptera (Goettingen),Dipsacales (Goettingen),312
Hymenoptera (Goettingen),Ericales (Goettingen),7
Hymenoptera (Goettingen),Fabales (Goettingen),528
Hymenoptera (Goettingen),Gentianales (Goettingen),10
Hymenoptera (Goettingen),Lamiales (Goettingen),430
Hymenoptera (Goettingen),Malpighiales (Goettingen),15
Hymenoptera (Goettingen),Malvales (Goettingen),20
Hymenoptera (Goettingen),Ranunculales (Goettingen),38
Hymenoptera (Goettingen),Rosales (Goettingen),79
Hymenoptera (Goettingen),Saxifragales (Goettingen),31
Hymenoptera (Goettingen),Solanales (Goettingen),1
Hymenoptera (Greifenhagen),Apiales (Greifenhagen),5
Hymenoptera (Greifenhagen),Asterales (Greifenhagen),65
Hymenoptera (Greifenhagen),Boraginales (Greifenhagen),81
Hymenoptera (Greifenhagen),Brassicales (Greifenhagen),1
Hymenoptera (Greifenhagen),Dipsacales (Greifenhagen),9
Hymenoptera (Greifenhagen),Fabales (Greifenhagen),46
Hymenoptera (Greifenhagen),Gentianales (Greifenhagen),2
Hymenoptera (Greifenhagen),Lamiales (Greifenhagen),3
Hymenoptera (Greifenhagen),Malpighiales (Greifenhagen),2
Hymenoptera (Greifenhagen),Malvales (Greifenhagen),2
Hymenoptera (Greifenhagen),Ranunculales (Greifenhagen),4
Hymenoptera (Greifenhagen),Rosales (Greifenhagen),3
Hymenoptera (Grigno),Apiales (Grigno),5
Hymenoptera (Grigno),Asterales (Grigno),52
Hymenoptera (Grigno),Boraginales (Grigno),17
Hymenoptera (Grigno),Caryophyllales (Grigno),11
Hymenoptera (Grigno),Ericales (Grigno),507
Hymenoptera (Grigno),Fabales (Grigno),61
Hymenoptera (Grigno),Geraniales (Grigno),6
Hymenoptera (Grigno),Lamiales (Grigno),67
Hymenoptera (Grigno),Malpighiales (Grigno),2
Hymenoptera (Grigno),Myrtales (Grigno),4
Hymenoptera (Grigno),Ranunculales (Grigno),1
Hymenoptera (Grigno),Rosales (Grigno),23
Hymenoptera (Grigno),Solanales (Grigno),3
Hymenoptera (Grouches Luchuel),Apiales (Grouches Luchuel),13
Hymenoptera (Grouches Luchuel),Asterales (Grouches Luchuel),236
Hymenoptera (Grouches Luchuel),Brassicales (Grouches Luchuel),10
Hymenoptera (Grouches Luchuel),Dipsacales (Grouches Luchuel),92
Hymenoptera (Grouches Luchuel),Ericales (Grouches Luchuel),17
Hymenoptera (Grouches Luchuel),Fabales (Grouches Luchuel),163
Hymenoptera (Grouches Luchuel),Gentianales (Grouches Luchuel),21
Hymenoptera (Grouches Luchuel),Lamiales (Grouches Luchuel),88
Hymenoptera (Grouches Luchuel),Malpighiales (Grouches Luchuel),2
Hymenoptera (Grouches Luchuel),Pinales (Grouches Luchuel),2
